artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
44NX2ffIYHr6D4n7RaZF7A,0.658,0.66,1.0,197160.0,0.541,https://api.spotify.com/v1/tracks/3xINh6YqkLfucEtjoa4x7D,3xINh6YqkLfucEtjoa4x7D,0.00127,0.0,0.0928,-7.851,"
When it's not always raining
There'll be days like this
When there's no one complaining
There'll be days like this
When everything falls into place
Like the flick of a switch
Well my mama told me
There'll be days like this
When you don't need to worry
There'll be days like this
When no one's in a hurry
There'll be days like this
When all the parts of the puzzle
Start to look like they fit
Then I must remember
There'll be days like this
When you don't need an answer
There'll be days like this
When you don't meet a chancer
There'll be days like this
When you don't get betrayed
By that old Judas kiss
Oh my mama told me
There'll be days like this
When everyone is up front
And they're not playing tricks
When you don't have no freeloaders
Out to get their kicks
When it's nobody's business
The way that you want to live
I just have to remember
There'll be days like this
When no one steps on my dreams
There'll be days like this
When people understand what I mean
There'll be days like this
When you ring out the changes
Of how everything is
Well my mama told me
There'll be days like this
Oh my mama told me
There'll be days like this
Oh my mama told me
There'll be days like this
Oh my mama told me
There'll be days like this
Oh my mama told me
There'll be days like this
",0.0,Days Like This,Chilled Classics,62.0,https://p.scdn.co/mp3-preview/80727f36ce4de08c7b2d24b17414e8aff46beffd?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0576,93.744,4.0,https://api.spotify.com/v1/tracks/3xINh6YqkLfucEtjoa4x7D,3xINh6YqkLfucEtjoa4x7D,0.693,1995-06,Van Morrison,"['classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",1995
4etuCZVdP8yiNPn4xf0ie5,0.565,0.576,1.0,183547.0,0.698,https://api.spotify.com/v1/tracks/1TGHvWtCeIGMvO75P1hhqa,1TGHvWtCeIGMvO75P1hhqa,0.0,0.0,0.386,-5.181,"
Confieso que a veces soy cuerdo y a veces loco
Y amo así la vida y tomo de todo un poco
Me gustan las mujeres, me gusta el vino
Y si tengo que olvidarlas, bebo y olvido
Mujeres en mi vida hubo que me quisieron
Pero he de confesar que otras también me hirieron
Pero de cada momento que yo he vivido
Saqué sin perjudicar el mejor partido
Y es que yo amo la vida y amo el amor
Soy un truhán, soy un señor, algo bohemio y soñador
Y es que yo amo la vida y amo el amor
Soy un truhán, soy un señor, y casi fiel en el amor
Confieso que a veces soy cuerdo y a veces loco
Y amo así la vida y tomo de todo un poco
Me gustan las mujeres, me gusta el vino
Y si tengo que olvidarlas, bebo y olvido
Me gustan las mujeres, me gusta el vino
Y si tengo que olvidarlas, bebo y olvido
Y es que yo
Amo la vida y amo el amor
Soy un truhán, soy un señor
Algo bohemio y soñador
",1.0,"Soy un Truhán, Soy un Señor",50 Latin Classics,48.0,https://p.scdn.co/mp3-preview/38d92636af474cd8c86f45c4dcf67c900ddf2de8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0321,98.855,4.0,https://api.spotify.com/v1/tracks/1TGHvWtCeIGMvO75P1hhqa,1TGHvWtCeIGMvO75P1hhqa,0.708,2002-09-03,Julio Iglesias,"['latin', 'latin pop']",2002
1Dvfqq39HxvCJ3GvfeIFuT,4.99e-06,0.468,1.0,182893.0,0.977,https://api.spotify.com/v1/tracks/1dfHpGeaXunLRNvzSZOZtc,1dfHpGeaXunLRNvzSZOZtc,0.0213,8.0,0.0543,-4.198,"

Show yourself
Show yourself
I want to see everything you're made of
Tear it down and rip it out
Shed your skin and float it down the river
Lose yourself
Lose yourself
Wild horses ride you through the valley
Come alive
Come alive
Sail into the void without your worries

You're not as safe as far as I can tell
And I can tell
Only you can save yourself
Soon this will all be a distant memory
Or could this dream be real at all?

Stars align
Stars align
Stars can fall and get you into trouble
Be afraid
Don't be afraid
Speak the ancient wisdom of the desert

You're not as safe as far as I can tell
And I can tell
Only you can save yourself
Soon this will all be a distant memory
Or could this dream be real at all?

Show yourself
Show yourself
I wanna see everything you're made of
Reveal yourself
Reveal yourself
The truth will send a ripple through your body
See your fate
You'll see your fate
Death will come and steal you from the living
Dead and gone
Dead and gone
I'll see you on the other side of fire
",1.0,Show Yourself,Ultra Metal,57.0,https://p.scdn.co/mp3-preview/3cfe1766553bf1820c5b1fc7dda0dff873faf414?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0645,134.996,4.0,https://api.spotify.com/v1/tracks/1dfHpGeaXunLRNvzSZOZtc,1dfHpGeaXunLRNvzSZOZtc,0.493,2017-03-31,Mastodon,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'post-grunge', 'progressive metal', 'rock', 'sludge metal', 'stoner metal']",2017
2g6fa86fL6oLcoDqanBbuR,0.477,0.594,1.0,259726.0,0.59,https://api.spotify.com/v1/tracks/4owpZZZO0dmY1ufhATwDQ0,4owpZZZO0dmY1ufhATwDQ0,0.0,9.0,0.102,-4.603,"

I fought a battle, I fought a war
I felt the rain on my face
Sometimes to find what you're looking for
You've gotta learn from your worst mistakes

I made a wish on a satellite
That I mistook for a star
Guess when you build up to break down
You find out who you really are

How did it all get so heavy?
I used to stand up so tall
There's only so much I can carry before I fall
And they tell me, ""girl you're so lucky""
""You've got the world in your hands""
But you know the world gets so heavy
You don't understand and that's heavy

Just tell me, what's the intention?
Is it to fall in love?
I tried to find a connection
Between how it is and how it was

I made a promise I couldn't keep
Another story to tell
You swear to god that you know me
But I don't, don't even know myself

How did it all get so heavy?
I used to stand up so tall
There's only so much I can carry before I fall
And they tell me, ""girl you're so lucky""
""You've got the world in your hands""
But you know the world gets so heavy
You don't understand and that's heavy

Sometimes I lay awake in bed at night
I close my eyes and all I see is see the dreams
I used to dream about when I was younger
I wonder where I took the path of no return
I might've lost my way a hundred times
But no I never ever lost the hunger
Oh, and I know every cut
And every stitch and every scar
I know they've gotten me this far
They only made me tough, they made me stronger
But when it's hard to breathe
And I just can't get off the floor
I long for days when I was free
A life I lived so long before

How did it all get so heavy?
I used to stand up so tall
There's only so much I can carry before I fall
And they tell me, ""girl you're so lucky""
""You've got the world in your hands""
But you know the world gets so heavy
You don't understand and that's heavy, heavy
",0.0,Heavy,This Is: Delta Goodrem,33.0,https://p.scdn.co/mp3-preview/3144890825a347c87773fae271eb16628eee0c9a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0302,108.038,4.0,https://api.spotify.com/v1/tracks/4owpZZZO0dmY1ufhATwDQ0,4owpZZZO0dmY1ufhATwDQ0,0.154,2016-07-01,Delta Goodrem,"['australian pop', 'dance pop', 'europop']",2016
2g6fa86fL6oLcoDqanBbuR,0.0606,0.271,1.0,241293.0,0.753,https://api.spotify.com/v1/tracks/2EsYu4oMsiXtHRddb2cIP9,2EsYu4oMsiXtHRddb2cIP9,0.0,0.0,0.13,-6.024,"
The girl in the chair with the long golden hair
Well that used to be me
A flirtatious smile, unpredictably wild
Always trying to please
I was always walking one step ahead
Or so I thought until the monster crawled into my bed
The wild man erased
That shocked look on your face
Just cause your Mona Lisa is dead
A million words, it's a thousand days
The girl I used to be
Has a terrible case of mistaken identity
Yesterday's girl is not what you see
It's a terrible case of mistaken identity
The sun likes to rise and the moon likes to fall
And that's kind like my life
Now I've played the role of the nice girl next door
It gets cut like a knife
I'm not looking for apology eyes
And I don't wanna spend a night on a bed of beautiful ice
The breeze tells me why leave that sick all behind
Fast forward, fast forward a thousand days
The girl I used to be
Has a terrible case of mistaken identity
Yesterday's girl is not what you see
It's a terrible case of mistaken identity
It's not me
It's just not me
(Ooh, ooh)
That's not me
The girl I, the girl I used to be
Has a terrible case of mistaken identity
Yesterday's girl is not what you see
It's a terrible case of mistaken identity
That was the girl I used to be
A terrible case of mistaken identity
That was the girl I used to be
A terrible case of mistaken identity
",1.0,Mistaken Identity,This Is: Delta Goodrem,30.0,https://p.scdn.co/mp3-preview/f45858215e43a08d938b707a67f86cae4f432e84?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0503,139.805,3.0,https://api.spotify.com/v1/tracks/2EsYu4oMsiXtHRddb2cIP9,2EsYu4oMsiXtHRddb2cIP9,0.434,2004-01-05,Delta Goodrem,"['australian pop', 'dance pop', 'europop']",2004
2g6fa86fL6oLcoDqanBbuR,0.101,0.463,1.0,252960.0,0.795,https://api.spotify.com/v1/tracks/0pwKwb8GkBGmbmYCJaTRzy,0pwKwb8GkBGmbmYCJaTRzy,0.0,7.0,0.156,-4.717,"
I grew up to be myself
Still I feel there's something else
Look at all the satellites colliding in the sky
We meet and we divide
The patterns made by human life
Look at all the stars tonight they're writing in the sky
Together we are all alone
All trying to make it home, home
Oh...
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And the only thing you are is a child of the universe
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And with everything my freedom's worth
I'll be a child of the universe
I am brave but I am scared
I am lonely
But I'm prepared
We are all connected without knowing
Who we are
Together we are rolling stones
All trying to make it home, home
Oh...
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And the only thing you are is a child of the universe
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And with everything my freedom's worth
I'll be a child of the universe
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And the only thing you are is a child of the universe
In this world
If it's the only thing I've ever learned
Is that everything you love can hurt
And with everything my freedom's worth
I'll be a child of the universe
I'll be a child of the universe
Child of the universe
",0.0,Child Of The Universe,This Is: Delta Goodrem,28.0,https://p.scdn.co/mp3-preview/199eca736cf397a2fcd513c0cb2add0dd2debee9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0538,152.971,4.0,https://api.spotify.com/v1/tracks/0pwKwb8GkBGmbmYCJaTRzy,0pwKwb8GkBGmbmYCJaTRzy,0.295,2012-12-20,Delta Goodrem,"['australian pop', 'dance pop', 'europop']",2012
2g6fa86fL6oLcoDqanBbuR,0.27,0.711,1.0,210613.0,0.777,https://api.spotify.com/v1/tracks/4npLGr1oq4fhMIigK3JyZX,4npLGr1oq4fhMIigK3JyZX,0.0,11.0,0.306,-4.575,"
They say, I'm a little too young to understand
But it's a little too late to hold my hand
You know I never subscribe to yes sir, no sir
Gonna learn, gonna love, gonna take my chance
It's a little too late for you to say
Ooh, that I'm a little too young to feel this way
Cause I just wanna be loved
Just wanna be heard
Be lost in the feeling standing here
At the door to my life
Now the day has arrived
So loud and clear
You hear me singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
I'm singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
They say I'm a little too lost without you here
They say I'm a little too soft and too sincere
Cause I never subscribe to who sir, me sir?
Gonna stand, gonna fall, gonna face my fears
It's a little too late for me to wait
Cause you're never too young to feel this way
Cause I just wanna be loved
Just wanna be heard
Be lost in the feeling standing here
At the door to my life
Now the day has arrived
So loud and clear
You hear me singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
I'm singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
If I wanted your help
I'd say help me
I'm OK, I'm all right
Don't you hear me loud and clear?
Cause I just wanna be loved
Just wanna be heard
Be lost in the feeling standing here
At the door to my life
Now the day has arrived
So loud and clear
You hear me singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
I'm singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
Hear me singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
When I'm singing
Doo, doo, doo, doo, doo, doo, doo, doo, doo
I'm a little too young too understand
But it's a little too late to hold my hand
I'm a little too young too understand
But it's a little too late to hold my hand
",0.0,A Little Too Late,This Is: Delta Goodrem,30.0,https://p.scdn.co/mp3-preview/92a77ba8ea4f5dc4ce1f2a8b5740cd715436be7e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0283,100.001,4.0,https://api.spotify.com/v1/tracks/4npLGr1oq4fhMIigK3JyZX,4npLGr1oq4fhMIigK3JyZX,0.621,2004-01-05,Delta Goodrem,"['australian pop', 'dance pop', 'europop']",2004
2g6fa86fL6oLcoDqanBbuR,0.0986,0.479,1.0,251840.0,0.808,https://api.spotify.com/v1/tracks/3zWqoFX2cTHT1w0adDtRSf,3zWqoFX2cTHT1w0adDtRSf,0.0,9.0,0.221,-3.938,"
Fighting for no reward
Cold in the rain I'm tossing and turning your words ever burning my heart
Love's an electric storm of pleasure and pain
Where thunder and lightening are crashing
And striking us down
Two people shipwrecked
Stranded alone
Praying for dry land to save our souls
Hurricane season just knocked us down
Emotional suicides running the ground
Fighting for no reward
Cold in the rain I'm tossing and turning your words ever burning my heart
Love's an electric storm of pleasure and pain
Where thunder and lightening are crashing And striking us
I won't give up never never
I won't be struck by the weather
Hold on when the wind's so strong
Tell me how can we find our way home in love's electric storm
Feels like our last chance to get out alive
Will we survive this treachous night
Predators waiting circling around
Sky full of fireworks burn without sound
Fighting for no reward
Cold in the rain I'm tossing and turning your words ever burning my heart
Love's an electric storm of pleasure and pain where
Thunder and lightening are crashing And striking us
I won't give up never never
I won't be struck by the weather
Hold on when the wind's so strong
Tell me how can we find our way home
In loves electric storm
Have we never been stronger?
Have we never been tighter?
But we're close to the wire again
Have we never been safer?
Fighting for no reward
Cold in the rain I'm tossing and turning your words ever burning my heart
Love's an electric storm of pleasure and pain
Where thunder and lightening are crashing
And striking us down
I won't give up never never
I won't be struck by the weather
Hold on when the wind's so strong
Tell me how can we find our way home
Tell me how can we find our way home
In love's electric storm
",0.0,Electric Storm,This Is: Delta Goodrem,25.0,https://p.scdn.co/mp3-preview/c71781903ba58839f9c4fa4eb386387e4b5af9d2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0319,93.033,4.0,https://api.spotify.com/v1/tracks/3zWqoFX2cTHT1w0adDtRSf,3zWqoFX2cTHT1w0adDtRSf,0.26,2004-01-05,Delta Goodrem,"['australian pop', 'dance pop', 'europop']",2004
0hEurMDQu99nJRq8pTxO14,0.577,0.848,1.0,261933.0,0.465,https://api.spotify.com/v1/tracks/1CdEcheLJU6SgxnbFEj2WX,1CdEcheLJU6SgxnbFEj2WX,0.0543,1.0,0.101,-9.029,"

Moving on and getting over
Are not the same, it seems to me
'Cause you've been gone, I'm growing older
But I still can't seem to get you off my mind
And I do believe I feel you all the time

Moving on and getting over
Are not the friends they used to be
It's been so long since I got to hold you
But I still can't seem to get you off my mind
And I do believe I feel you all the time, all the time

Tell me I can have the fact you've loved me to hold onto
Tell me I can keep the door cracked open, to let light through
For all my running, I can understand
I'm one text away from being back again
But I'm moving on and I'm getting over
I'm getting over, I'm getting over
I got to get over

Moving on and getting over
It's been so long; it just goes to show you
That I still can't seem to get you off my mind (get you off my mind)
And I sure would like to see you one more time

It's taken me so long just to say ""so long""
And baby it's so wrong, but I'm moving on
I'm gonna get a new girl
A something-I-can-do-girl
To try to get me through, girl
'Cause I'm moving on
I'm moving on
And I'm moving on
I'm moving on
And I'm moving on
Consider me as good as gone
'Cause I'm moving on
I'm moving on
Moving on, baby
Moving on
Moving on
",0.0,Moving On and Getting Over,The Pop Lounge,55.0,https://p.scdn.co/mp3-preview/63f2505442862fe28a3bb226df68e730ad75cd64?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0524,94.02,4.0,https://api.spotify.com/v1/tracks/1CdEcheLJU6SgxnbFEj2WX,1CdEcheLJU6SgxnbFEj2WX,0.621,2017-01-20,John Mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",2017
1bqxdqvUtPWZri43cKHac8,0.0807,0.819,1.0,163399.0,0.695,https://api.spotify.com/v1/tracks/5sRaYTnVObtY8dVUiFBd0F,5sRaYTnVObtY8dVUiFBd0F,0.0,11.0,0.169,-6.885,"

You and I and nobody else
Feeling feelings I've never felt
Boy, it’s the way you got me under your spell
Don't you keep it all to yourself

So won't you take it?
I feel like for the first time I am not faking
Fingers on my buttons and now you’re playing
Master of anticipation, don't you keep it all to yourself

Just a touch of your love is enough
To knock me off of my feet all week
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To knock me off of my feet, all week
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love
Just a touch of your love

Photograph with no T-shirt on
Why you makin' me wait so long? (Wait so long)
I promise to keep this a secret, I'll never tell, yeah-eh
But don't you keep it all to yourself, ooh

So won't you take it?
I feel like for the first time I am not faking (Ooh)
Fingers on my buttons and now you're playing, yeah
Master of anticipation, don't you keep it all to yourself (To yourself)

Just a touch of your love is enough
To knock me off of my feet all week (All week)
Just a touch of your love, oh
IJust a touch of your love, oh (Baby, one touch of your love, just a-)
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh
Just a touch of your love, ooh
Just a touch of your love is enough
To knock me off of my feet all week
Just a touch of your love, oh
Just a touch of your love, oh
Just a touch of your love is enough
To take control of my whole body
Just a touch of your love, oh
Just a touch of your love, oh

Just one touch, of your love
Just one touch, of your love (Touch of your love)
I wanna feel your touch
I want it, I want it, I want it so much

Just a touch of your love is enough
To knock me off of my feet all week
Just a touch of your love
Just a touch of your love
",0.0,Buy U A Drank - Recorded at Spotify Studios NYC,Spotify Singles: Pop,51.0,https://p.scdn.co/mp3-preview/82f26d7553d7a62819feed532fa0c76ea0a65641?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.101,104.029,4.0,https://api.spotify.com/v1/tracks/5sRaYTnVObtY8dVUiFBd0F,5sRaYTnVObtY8dVUiFBd0F,0.826,2017-05-31,MAX,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",2017
7A0awCXkE1FtSU8B0qwOJQ,0.859,0.633,1.0,231040.0,0.392,https://api.spotify.com/v1/tracks/0XLtaEZAVBOe3kp4tN2vgr,0XLtaEZAVBOe3kp4tN2vgr,0.93,5.0,0.0817,-12.604,-99,0.0,Obvs,Cancer,49.0,https://p.scdn.co/mp3-preview/ca4a9d0f87af71c4547377a837929e68d288ebe4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0384,151.998,4.0,https://api.spotify.com/v1/tracks/0XLtaEZAVBOe3kp4tN2vgr,0XLtaEZAVBOe3kp4tN2vgr,0.421,2015-06-02,Jamie xx,"['electronic', 'future garage', 'indietronica', 'new rave']",2015
5DYAABs8rkY9VhwtENoQCz,0.0139,0.617,1.0,218631.0,0.615,https://api.spotify.com/v1/tracks/1LWEjUzrngRXdUBaf7GWYI,1LWEjUzrngRXdUBaf7GWYI,0.0,4.0,0.0897,-6.518,"

Everybody knows she's a perfect ten
And I'm hanging on tight til the whole thing ends
'Cause New York sky don't get much brighter
She sets, she sets the city on fire

Somebody told me if I'm not careful
Well, this one's gonna roll me
I got my hands full and this one's gonna own me and control me
I'm so mystified
She caught the last train last night, left another note
Saying ""see you next time; miss me if you don't""
You look good in your bed; til we meet again
You went to my head
Know they told me so

Everybody knows she's a perfect ten
And I'm hanging on tight til the whole thing ends
'Cause New York sky don't get much brighter
She sets, she sets the city on fire
She sets the city on fire
Burns like a million lighters
I'm going up, I couldn't get much higher
She sets, she sets the city on fire

New scene, next block
She'll be jaywalking right across while the cops talk
Make you feel like a boss when your eyes lock
And you can't stop staring endlessly
She got the whole thing figured out; hits me where it hurts
And I know I might be swinging at a curve
I don't mind it, though, when the lights are low
She can hit the notes wearing my T-shirt

Everybody knows she's a perfect ten
And I'm hanging on tight til the whole thing ends
'Cause New York sky don't get much brighter
She sets, she sets the city on fire
She sets the city on fire
Burns like a million lighters
I'm going up, I couldn't get much higher
She sets, she sets the city on fire

But I don't know if I'm chasing ghosts
I put my hand in the flame of a flickering lighter
Again and again, I was lucky just to find her
But I don't know if I'm chasing ghosts
I put my hand in the flame of a flickering lighter
Again and again, I was lucky

Everybody knows she's a perfect ten
And I'm hanging on tight til the whole thing ends
'Cause New York sky don't get much brighter
She sets, she sets the city on fire
She sets the city on fire
Burns like a million lighters
I'm going up, I couldn't get much higher
She sets, she sets the city on fire

I'm going up, I couldn't get much higher
She sets, she sets the city on fire
",1.0,She Sets The City On Fire,The Pop Lounge,56.0,https://p.scdn.co/mp3-preview/d479119409c53671e976453534d574bf391d0449?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0567,125.898,4.0,https://api.spotify.com/v1/tracks/1LWEjUzrngRXdUBaf7GWYI,1LWEjUzrngRXdUBaf7GWYI,0.564,2016-07-15,Gavin DeGraw,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",2016
6jOz2B9qeID4dLP1o8bFGf,0.153,0.896,1.0,326809.0,0.765,https://api.spotify.com/v1/tracks/4vcPegtrtRJPUXrnfxqvg9,4vcPegtrtRJPUXrnfxqvg9,0.635,3.0,0.114,-7.335,-99,0.0,Heartbreaker,Cancer,51.0,https://p.scdn.co/mp3-preview/958ef7ae0b960ce12db175627a20601fa8c9b698?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0419,120.003,4.0,https://api.spotify.com/v1/tracks/4vcPegtrtRJPUXrnfxqvg9,4vcPegtrtRJPUXrnfxqvg9,0.657,2011-09-27,Crazy P,"['alternative dance', 'deep house', 'disco house', 'electronic', 'indietronica', 'new rave', 'nu disco', 'nu jazz', 'trip hop', 'vocal house']",2011
6IRouO5mvvfcyxtPDKMYFN,0.17,0.48,1.0,295480.0,0.529,https://api.spotify.com/v1/tracks/5DeXQ3qADuDmqsosnZAK3o,5DeXQ3qADuDmqsosnZAK3o,4.27e-06,6.0,0.257,-7.825,"
She can kill with a smile, she can wound with her eyes
She can ruin your faith with her casual lies
And she only reveals what she wants you to see
She hides like a child but she's always a woman to me
She can lead you to love, she can take you or leave you
She can ask for the truth but she'll never believe you
And she'll take what you give her as long as it's free
Yeah she steals like a thief but she's always a woman to me
Oh, she takes care of herself, she can wait if she wants
She's ahead of her time
Oh, and she never gives out and she never gives in
She just changes her mind
And she'll promise you more than the Garden of Eden
Then she'll carelessly cut you and laugh while you're bleeding
But she'll bring out the best and the worst you can be
Blame it all on yourself cause she's always a woman to me
Mmm
Mmm
Oh, she takes care of herself, she can wait if she wants
She's ahead of her time
Oh, and she never gives out and she never gives in
She just changes her mind
She is frequently kind and she's suddenly cruel
She can do as she pleases, she's nobody's fool
But she can't be convicted, she's earned her degree
And the most she will do is throw shadows at you
But she's always a woman to me
Mmm
Mmm
",1.0,I Want to Know What Love Is - 2008 Remaster,Timeless Love Songs,66.0,https://p.scdn.co/mp3-preview/b2634bf34d0dc4e3c31eb25780e156313e656a11?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0275,81.527,4.0,https://api.spotify.com/v1/tracks/5DeXQ3qADuDmqsosnZAK3o,5DeXQ3qADuDmqsosnZAK3o,0.469,2008-07-08,Foreigner,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",2008
1Fr6agZ6iSM5Ynn2k4C8sc,0.353,0.479,1.0,229720.0,0.768,https://api.spotify.com/v1/tracks/0AyDObGkpggra1mYlavUAs,0AyDObGkpggra1mYlavUAs,0.0,0.0,0.259,-3.857,"

Sitting in depression
Always calling me irreverent
If I prayed the weight would lessen
But your mouth can do it better
Than some god who don't speak
Fucking up my language
Mixing words but never fading
If you stay you'll say you saved me
You can take it all away
When you leave I'll feel the same, hey

I don't mind you leaving when the damage is done
And I don't mind, I feel the same when you're gone

'Cause what you lost, what you lost
I don't wanna be here anymore, anymore
There's no difference here from when you're gone, when you're gone
I'm not crawling on my knees to keep you here
'Cause what you lost, what you lost
I don't wanna be here anymore, anymore
There's no difference here from when you're gone, when you're gone
I'm not crawling on my knees to keep you here

Baby take me back to New York City
Where the stars don't ever see me
I can hide under the scenery of a saturated sky
Share some conjugated meaning
Watch the light drip down your face
And when you'll leave I'll feel the same, ohh

I don't mind you leaving when the damage is done
And I don't mind, I feel the same when you're gone


'Cause what you lost, what you lost
I don't wanna be here anymore, anymore
There's no difference here from when you're gone, when you're gone
I'm not crawling on my knees to keep you here
'Cause what you lost, what you lost
I don't wanna be here anymore, anymore
There's no difference here from when you're gone, when you're gone
I'm not crawling on my knees to keep you here
(I'm not crawling on my knees to keep you here)
(I'm not crawling on my knees to keep you here)
(I'm not crawling on my knees to keep you here)
",1.0,When You're Gone,The Pop Lounge,42.0,https://p.scdn.co/mp3-preview/e0d47893b4e37fce628684c4dedf222b20c88125?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.053,140.108,4.0,https://api.spotify.com/v1/tracks/0AyDObGkpggra1mYlavUAs,0AyDObGkpggra1mYlavUAs,0.538,2017-03-31,VÉRITÉ,"['brooklyn indie', 'dance pop', 'electropop', 'indie cafe pop', 'indie electro-pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'vapor pop', 'vapor soul']",2017
4qOzMSukiZoiSjPQw8Zs7s,0.307,0.724,1.0,266282.0,0.513,https://api.spotify.com/v1/tracks/5IhlaQkulH1tqHSvymWYg1,5IhlaQkulH1tqHSvymWYg1,0.00135,7.0,0.168,-8.279,"

I'm only flickering, it’s just a phase I'm in
Not the shape I fit
How'd I get so tongue tied?
So sorry I’m vacant
I'm watching from the sidelines
While all the noise, it holds me still
And I wanna be by your side
But I ain't got the patience
Been waiting for you all night
Come and fill the space I fill
We could leave and grace the night lights
'Fore everybody vacates
But I'm caught up in your guidelines
With all this time left to kill

We don't have to have everything at once
The light upon your figure is pulling on the trigger
We don't have to have everything at once
The light upon your figure
Got me wrapped around your finger

I heard her whispering as I was walking in
It's something I can’t fix
Oh, how I’d get so tongue tied?
So sorry I am vacant
Been watching from the sidelines
While all the noise, it holds me still

We don't have to have everything at once
The light upon your figure is pulling on the trigger
We don’t have to have everything at once
The light upon your figure
Has got me wrapped around your finger

It's pulling on the trigger
It's pulling on the trigger
I'm wrapped around your finger
Wrapped around your finger
Pulling on the trigger

It’s pulling on the trigger
(We don't have to have everything at once)
It's pulling on the trigger
(We don't have to have everything at once)
It's pulling on the trigger
It's pulling on the trigger
",0.0,We Could Leave,Indie All Stars,55.0,https://p.scdn.co/mp3-preview/d159eda814810757af46d5572ed412ebdcd0bbe9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0434,118.0,4.0,https://api.spotify.com/v1/tracks/5IhlaQkulH1tqHSvymWYg1,5IhlaQkulH1tqHSvymWYg1,0.262,2019-02-15,Mansionair,"['aussietronica', 'australian indie', 'electropop', 'vapor soul']",2019
